mean,median,standard_deviation,min,max,variance,range,rms,median_abs_deviation,skew,kurtosis,p5,p25,p75,p95,deepest_dip,num_dip_points,num_dip_events,mean_dip_depth,max_dip_duration,min_dip_duration,mean_dip_duration,std_dip_duration,dip_fraction,transit_depth_ppm,mean_symmetry,min_symmetry,std_symmetry,depth_std,depth_cv,duration_std,duration_cv,simple_transit_snr,enhanced_transit_snr,duration_days,acf_max,acf_peak_lag,acf_mean,acf_std,mean_dip_gap,std_dip_gap,dip_gap_cv,mean_bottom_flatness,mean_ingress_egress_ratio,min_ingress_egress_ratio,std_ingress_egress_ratio,v_shape_score,mean_dip_area,max_dip_area,std_dip_area,best_period,max_power,periodicity_strength,phase_deepest_dip,phase_dip_fraction,phase_duration,phase_symmetry,phase_transit_snr,dominant_frequency,dominant_power,signal_energy,spectral_entropy,spectral_centroid,spectral_spread,label
1.0000018571805753,0.9999982697806273,4.624479280651372e-05,0.9998662850543809,1.000105816001506,2.1385808617173837e-09,0.00023953094712503287,1.0000018582498638,3.3590253353921184e-05,-0.10919925064032128,-0.2946461870484396,0.9999305706731234,0.9999695331526439,1.0000419722608265,1.0000760647262175,0.00013371494561909003,10,2,0.0001152115791506092,5,0,5.0,0.0,0.022779043280182234,133.71494561909003,7.420245939054881e-06,4.38470404262592e-06,3.0355418964289616e-06,9.015614877427858e-06,0.07331609358690389,0.0,0.0,3.980766212454921,12.588288063999288,0.10217105822448502,0.9716012927109654,1,0.0011389521640091116,0.17258025378689903,1.634737053062409,0.0,0.0,3.7570291770900676e-06,1.0,1.0,0.0,2.6742989123818007e-05,0.000576057895753046,0.0006138710628380561,3.7813167085010146e-05,0.01023326174555459,0.3076869442327542,13.706741093871196,0.00013371494561909003,0.022779043280182234,0.0001165519560997106,1.5125266834004059e-05,3.980766212454921,0.22295005724745734,0.005646117945111965,0.0002060747211255179,4.04618556380931,2.9707654059407913,3.7944118247712026,1
1.0000027709300359,1.000008084756527,5.5258566255729133e-05,0.9995827261092773,1.000133184957028,3.053509144638806e-09,0.0005504588477507344,1.0000027724567861,2.7227889338177214e-05,-2.250961896336938,13.570415480374486,0.9999224680692125,0.9999788345923384,1.0000321979504325,1.0000779659847798,0.0004172738907226581,33,5,0.00020337654626099693,14,0,6.6,3.97994974842648,0.023044692737430168,417.27389072265805,1.6869997495869677e-05,3.6516166164550037e-06,2.0313172350030976e-05,0.00011538406768303842,0.5893484510744769,3.97994974842648,0.6030226891555273,15.325238234224171,88.0367911096206,0.2860778938193107,0.9748952004277095,1,0.00034916201117318453,0.07434404379904941,7.413156086151446,7.648115265607449,1.0316948917202662,5.427352413551379e-06,0.5555555555555556,0.0,0.32960882164869615,2.980527790876129e-05,0.0013422852053225798,0.00437413122983954,0.0015285829953879345,0.009974394537019145,0.09451511322226944,15.646061621919893,0.0004172738907226581,0.023044692737430168,1.3930718627121711e-05,0.00012106646915133884,15.325238234224171,0.13669754320862146,0.014365257486798266,0.0031308002417636525,5.2224635078943145,2.861958239924197,3.7770717192253684,1
1.0000027429993006,1.0000062612264409,6.173627373237191e-05,0.999522148744296,1.0001905050853568,3.811367494358354e-09,0.0006683563410607718,1.000002744904979,3.1981684556869894e-05,-1.407054945877306,8.223201070206729,0.9999089675574007,0.9999735945203345,1.0000376736316303,1.000092504058756,0.0004778512557039871,90,7,0.0001976709368329499,50,0,12.857142857142858,15.788138146166853,0.026501766784452298,477.85125570398714,1.4479812377739728e-05,3.990370657125375e-06,1.0291124941699605e-05,0.00011482605366916124,0.5197712781179316,15.788138146166853,1.227966300257422,14.941403566602975,141.7466001306862,1.0216810420388356,0.9841279777738492,1,0.0001472320376914014,0.07686730848977545,12.253433579962135,14.880566985361208,1.2143997752348523,5.436012055124798e-06,0.6014285714285714,0.0,0.3166985304412912,9.557025114079743e-06,0.0025414834735664987,0.008458987644810012,0.0029716795068885377,0.020511531405112603,0.09489914335733489,32.155254977161505,0.0004778512557039871,0.026501766784452298,1.207981825978363e-05,8.509972191425883e-05,14.941403566602975,0.2593937412361707,0.036537606246995605,0.02197790575459057,5.879548401457151,2.413677298410285,3.2391515484315136,1
1.0000023548154682,1.0000073545515549,6.47961160593138e-05,0.9994711753238283,1.0002288580346603,4.198536656372064e-09,0.0007576827108319861,1.0000023569147316,3.205883659451736e-05,-2.275157892361334,15.172754231944449,0.9999095927244751,0.9999733586121304,1.0000371812489397,1.0000887668217555,0.0005288246761716575,77,9,0.0002472731245699001,19,0,8.555555555555555,5.659036256998597,0.02119460500963391,528.8246761716575,1.8924131464558783e-05,3.2218809617641972e-06,1.970778657519434e-05,0.00014619795635262796,0.6140144279761159,5.659036256998597,0.6614457962725633,16.49544189205219,144.74691515705413,0.3882274993629835,0.9810448717515309,1,0.00013762730525736184,0.06663314957809456,9.063054930451969,7.184666009403712,0.7927421895307234,5.972691155756434e-06,0.7094017094017093,0.0,0.36120592494214426,2.7832877693245133e-05,0.0021155589546535897,0.006675361610203434,0.0023670911618371903,0.010342591413046224,0.05872471604797896,19.58856897479155,0.0005288246761716575,0.02119460500963391,5.6936919422219785e-06,9.978303790743983e-05,16.49544189205219,0.2290080927861588,0.037165688488316265,0.027707589791277364,6.081125473723009,2.8079658933152376,3.890209739969847,1
0.9999954396801323,0.999982318171641,0.00013598987842710342,0.9995791797446989,1.0003359341739364,1.8493247034618367e-08,0.000756754429237505,0.9999954489267979,0.00010238958698693956,0.24129416769490988,-0.4119787851476806,0.9998008944105528,0.999891022526882,1.0000951511465195,1.000243720297796,0.000420820255301102,6,1,0.00037559040446988323,6,0,6.0,0.0,0.006486486486486486,420.820255301102,5.531596672714301e-06,5.531596672714301e-06,0.0,0.0,0.0,0.0,0.0,4.109990748910632,10.067380182390343,0.12259970024751965,0.989349484233664,1,0.0005405405405405425,0.18992077939919097,0.0,0.0,0.0,1.5925690099331542e-05,0.6666666666666666,0.6666666666666666,0.0,7.013670921685033e-05,0.0022535424268192994,0.0022535424268192994,0.0,0.010195126928072534,0.3662057317538428,20.158233728025696,0.000420820255301102,0.006486486486486486,1.1021758841159497e-05,5.531596672714301e-06,4.109990748910632,0.21163139790360838,0.0422673169225629,0.007911642246997665,4.665171130452043,2.9375744258576626,4.551428944989225,1
1.0000027638486346,1.0000077270061876,5.6812642905351044e-05,0.9994227706689098,1.0001352078676842,3.227676393890934e-09,0.0007124371987743405,1.0000027654624686,2.9537598367657125e-05,-3.482736498624459,28.094049532530562,0.9999245500801666,0.9999769938754279,1.0000362577371749,1.0000730266356341,0.0005772293310901677,77,18,0.0002269349623554807,16,0,4.277777777777778,3.983375948942967,0.018970189701897018,577.2293310901678,1.2884539225700606e-05,1.5745883786277837e-06,1.7883188904574097e-05,0.00013481318772490004,0.7515090359136816,3.983375948942967,0.9311787932593949,19.542189040061505,171.48201287822437,0.32694688998162746,0.9746046377238301,1,0.00012318305001231795,0.049434605674395615,5.428876520190577,4.325071402786538,0.7966789052396258,5.0139883441474175e-06,0.4884259259259259,0.0,0.39377034426071805,3.607683319313548e-05,0.000970777338965112,0.006034337146984425,0.001763435718257745,0.010343270386699124,0.14640831387388492,44.32016003957781,0.0005772293310901677,0.018970189701897018,5.096462373342756e-06,0.00019877415099375648,19.542189040061505,1.2900528378351586,0.030687536671391912,0.0265887605508493,6.298117330676725,3.0750298875440274,4.041026069740587,1
1.0000043151420426,1.000009020180276,5.00550200647798e-05,0.9995394589014166,1.000157292189476,2.5055050336855085e-09,0.0006178332880593107,1.0000043163947898,2.4957705635930694e-05,-2.580505471689318,17.763484425386572,0.9999302657125861,0.9999835947123195,1.0000335039133414,1.0000675202931737,0.0004605410985834002,98,18,0.0001727310292600555,15,0,5.444444444444445,4.524282904778295,0.025755584756898816,460.5410985834002,7.5914569363815914e-06,1.3868491366049913e-06,5.652390231759613e-06,9.524269792517155e-05,0.6024143215122142,4.524282904778295,0.8309907376123399,18.45286202592181,182.6740141916066,0.30650426540887565,0.9772316287806012,1,0.00013140604467805467,0.06111706012037958,4.630315947258222,4.833499885172718,1.043881225434478,4.042928898194975e-06,0.48355780022446687,0.0,0.4388898647060241,3.070273990556001e-05,0.0009404244926380799,0.005138587706006947,0.0013148013179278308,0.010093593579683181,0.07273736927238768,24.841391321921524,0.0004605410985834002,0.025755584756898816,5.305436835575916e-06,7.644307557452597e-05,18.45286202592181,0.20578800546649745,0.033425704836615534,0.018137382257662323,6.141395371387501,2.767965707076458,3.6163688712349544,1
1.0000040201582416,1.000008182497812,5.702053481086895e-05,0.9995232961481306,1.000204337327683,3.2513413901175174e-09,0.0006810411795523663,1.0000040217839057,2.771824739589146e-05,-2.2996928479750753,16.2038356100083,0.9999262653591154,0.9999789554616875,1.0000349128338155,1.000075105390315,0.0004767038518693756,91,14,0.0002094374323056489,34,0,6.5,8.474752419476841,0.02448869752421959,476.70385186937557,1.1324297943751107e-05,2.6576464385863474e-06,8.559163812285116e-06,0.0001224222446212415,0.621755166046856,8.474752419476841,1.3038080645348986,17.19819601364966,164.06033371073053,0.6947230948426295,0.9735005250032402,1,0.00013455328310010733,0.05808260208281094,6.869161628950871,4.142358621533506,0.6030370000430707,5.6026913876645574e-06,0.3948979591836735,0.0,0.40945840438675674,1.402070152556987e-05,0.0013613433099867178,0.00593262181453813,0.00195409605939299,0.010471900993666032,0.06684964209009824,24.286514579712684,0.0004767038518693756,0.02448869752421959,5.6361146359881765e-06,0.00011654664398632361,17.19819601364966,0.1843824200782023,0.03472115996756443,0.022448327586215767,6.107370345915799,2.7824845908660447,3.638167309501242,1
1.0000023361560926,1.0000082086450022,6.896743158766694e-05,0.999565710484191,1.0001970489707523,4.756506619799519e-09,0.0006313384865613836,1.0000023385343402,3.553705138314989e-05,-1.0101895288826417,4.308417003568058,0.9998847382231114,0.9999680372806763,1.0000405776117995,1.000102247452125,0.00043428951580903874,161,17,0.0001954717495649948,35,0,9.470588235294118,8.541370926323133,0.038832609744331885,434.28951580903873,1.2820274238452943e-05,4.777117004195475e-07,1.608369025534121e-05,8.411711610457866e-05,0.389675029195775,8.541370926323133,0.9018838866303929,12.220752676598256,155.06396793967298,0.715196568344254,0.9858264235322213,1,0.00012059816690786332,0.07508190135771609,5.0287247210278565,6.405120640998569,1.2737067539639317,4.981792229347857e-06,0.6504201680672269,0.0,0.3038966472432716,1.240827188025825e-05,0.001851232451762598,0.00632235674268522,0.00175976743885768,0.010240179342362583,0.07973940042128982,22.44555410186682,0.00043428951580903874,0.038832609744331885,4.9397874299867745e-06,7.660497506813691e-05,12.220752676598256,0.25967850694260275,0.0488599873405708,0.04088054770089361,6.114008817702715,2.560130091420471,3.704896429904024,1
1.0000036936924372,1.0000081765788078,6.42568628702299e-05,0.9994348046785435,1.000179564333468,4.12894442592353e-09,0.0007447596549245983,1.0000036957569018,2.9361296356222866e-05,-3.2654833352786694,22.86060292808509,0.9999182546279837,0.9999789303334379,1.0000377149730018,1.000085439151322,0.0005651953214564909,62,11,0.0003127440040909759,16,0,5.636363636363637,5.481750338793213,0.01589336067674955,565.1953214564909,2.5020132271734175e-05,1.3637347363593122e-06,2.473600111676733e-05,0.00018531828667657342,0.7367989871925182,5.481750338793213,0.97256860849557,19.249671901380566,151.57206812361446,0.32693799858679995,0.9771646275409368,1,0.00012817226352217375,0.05280240799358102,9.15730893057057,8.332157331052628,0.9098914751294156,8.736876854688684e-06,0.31872294372294374,0.0,0.298152807476528,3.532470759103068e-05,0.0017627389321491368,0.006309443045968588,0.002394014508679464,0.8376855014041882,0.1361812735382563,40.667607835288486,0.0005651953214564909,0.01589336067674955,0.0006442082810080914,0.00017644343427330116,19.249671901380566,0.3261759835546817,0.033157113865877934,0.031416727306881755,6.312209250730824,3.254555528382638,4.411077079373005,1
